 	Area	X	Y	Slice
2864	96	395.781	378.604	1
2865	120	452.950	426.450	1
2866	109	418.482	484.298	1
2867	108	293.528	534.583	1
2868	128	484	124.500	1
2869	104	441.971	127.548	1
2870	136	115.735	256.331	1
2871	137	305.412	285.412	1
2872	113	352.341	307.544	1
2873	117	215.893	364.321	1
2874	108	452.056	423	1
2875	90	420.233	488.144	1
2876	91	293.687	533.489	1
2877	130	481.254	124.123	1
2878	113	436.429	127.181	1
2879	139	117.306	258.363	1
2880	136	301.978	281.066	1
2881	118	352.169	311.280	1
2882	128	216.023	365.352	1
2883	90	398.144	378.933	1
2884	117	446.893	421.056	1
2885	105	421.976	487.119	1
2886	99	293.369	537.662	1
2887	141	476.855	129.606	1
2888	133	433.944	130.643	1
2889	151	119.957	260.851	1
2890	141	305.649	280.557	1
2891	130	347.800	317.238	1
2892	139	219.802	364.212	1
2893	107	403.435	384.332	1
2894	128	445.211	420.750	1
2895	117	421.987	490.021	1
2896	121	290.723	538.864	1
2897	142	474.169	133.021	1
2898	123	426.516	133.037	1
2899	148	118.020	259.405	1
2900	145	307.990	282.190	1
2901	136	347.140	321.132	1
2902	141	220.259	361.394	1
2903	105	407.119	385.100	1
2904	122	445.049	422.287	1
2905	115	416.900	491.996	1
2906	113	294.801	543.438	1
2907	106	430.915	128.613	1
2908	130	474.038	133.977	1
2909	140	121.157	258.193	1
2910	134	311.187	284.112	1
2911	123	341.850	321.199	1
2912	122	221.557	364.885	1
2913	84	401.869	379.655	1
2914	116	443.664	420.310	1
2915	99	414.288	491.106	1
2916	98	298.939	544.878	1
2917	99	433.530	126.712	1
2918	123	475.159	136.923	1
2919	134	126.075	256.254	1
2920	132	312.523	278.826	1
2921	118	344.975	320.517	1
2922	118	225.102	366.568	1
2923	79	403.411	377.209	1
2924	111	444.824	422.905	1
2925	90	417.311	494.956	1
2926	86	300.186	541.512	1
2927	118	434.178	125.602	1
2928	138	474.819	135.290	1
2929	140	130.729	256.600	1
2930	142	315.380	278.535	1
2931	125	344.820	324.900	1
2932	133	223.455	366.357	1
2933	100	407.590	376.140	1
2934	120	446.242	419.883	1
2935	110	418.791	495.591	1
2936	110	304.318	544.009	1
2937	129	431.678	128.880	1
2938	141	476.947	131.145	1
2939	148	128.912	257.973	1
2940	145	318.976	280.417	1
2941	135	344.781	328.670	1
2942	132	223.682	372.485	1
2943	109	409.445	374.931	1
2944	133	447.440	417.680	1
2945	119	420.996	495.139	1
2946	120	308.675	542.008	1
2947	111	430.410	127.554	1
2948	134	473.627	131.045	1
2949	145	129.707	260.459	1
2950	142	318.099	278.380	1
2951	135	345.396	329.596	1
2952	131	223.920	369.439	1
2953	101	407.312	370.421	1
2954	117	446.979	416.466	1
2955	115	419.300	496.613	1
2956	111	309.716	537.473	1
2957	122	428.377	127.074	1
2958	130	470.546	126.746	1
2959	136	129.279	264.243	1
2960	132	310.955	277.545	1
2961	116	343.897	332.319	1
2962	125	223.324	374.468	1
2963	80	408.812	378.412	1
2964	116	445.664	413.802	1
2965	94	419.660	492.574	1
2966	94	312.606	538.372	1
2967	133	472.523	126.162	1
2968	107	428.967	130.444	1
2969	138	130.949	260.116	1
2970	136	306.853	275.926	1
2971	125	342.492	331.380	1
2972	90	410.278	377.111	1
2973	123	217.996	378.736	1
2974	113	446.146	410.447	1
2975	102	421.902	489.833	1
2976	105	315.929	538.310	1
2977	135	468.522	127.233	1
2978	121	428.682	132.566	1
2979	148	130.345	261.845	1
2980	143	307.766	276.297	1
2981	130	342.654	331.431	1
2982	138	218.681	377.478	1
2983	110	408.764	379.800	1
2984	127	449.177	411.547	1
2985	119	425.492	492.088	1
2986	115	321.596	541.004	1
2987	119	406.071	81.113	1
2988	148	100	238.264	1
2989	136	427.662	254.507	1
2990	138	395.275	274.775	1
2991	139	271.363	304.162	1
2992	134	285.343	362.037	1
2993	121	516.401	418.657	1
2994	103	423.801	429.005	1
2995	116	461.060	528.638	1
2996	118	406.839	540.729	1
2997	110	412.045	83.991	1
2998	146	94.110	238.411	1
2999	130	426.315	254.392	1
3000	130	400.777	274.615	1
3001	138	274.181	306.304	1
3002	123	286.809	356.841	1
3003	113	514.668	420.907	1
3004	87	418.063	430.121	1
3005	102	462.039	530.167	1
3006	104	407.567	540.423	1
3007	89	412.871	82.713	1
3008	139	95.385	239.680	1
3009	128	429.023	257.477	1
3010	119	397.223	269.887	1
3011	135	275.137	305.441	1
3012	118	289.475	354.076	1
3013	97	516.366	417.552	1
3014	58	414.638	433.621	1
3015	72	460.056	529.208	1
3016	90	405.133	536.744	1
3017	102	409.078	78.990	1
3018	145	94.383	235.576	1
3019	132	430.189	255.409	1
3020	125	397.236	271.204	1
3021	140	275.043	304.743	1
3022	123	290.289	356.248	1
3023	108	510.713	416.444	1
3024	75	416.153	433.540	1
3025	95	462.005	527.532	1
3026	107	406.070	531.687	1
3027	125	409.764	75.700	1
3028	153	95.755	235.225	1
3029	137	432.449	251.383	1
3030	140	396.057	267.693	1
3031	144	282.562	305.194	1
3032	134	292.201	362.082	1
3033	124	509.089	416.210	1
3034	100	414.880	433.870	1
3035	112	406.634	531.080	1
3036	112	465.795	531.366	1
3037	116	407.681	73.922	1
3038	148	98.588	236.216	1
3039	137	434.602	254.522	1
3040	134	389.948	262.612	1
3041	144	281.417	305.139	1
3042	130	292.777	358.223	1
3043	120	508.983	416.867	1
3044	96	413.417	432.635	1
3045	118	409.008	528.025	1
3046	104	463.558	531.240	1
3047	100	408.710	82.190	1
3048	139	98.076	231.421	1
3049	128	435.578	254.852	1
3050	123	388.890	261.118	1
3051	134	283.657	309.836	1
3052	118	294.915	353.898	1
3053	105	506.871	414.395	1
3054	67	414.575	434.649	1
3055	98	407.510	523.541	1
3056	83	465.331	529.970	1
3057	101	407.183	88.649	1
3058	139	98.543	233.665	1
3059	126	436.802	254.333	1
3060	120	389.725	262.192	1
3061	130	281.431	306.338	1
3062	117	297.791	351.979	1
3063	107	510.322	413.089	1
3064	58	409.103	434.517	1
3065	99	412.833	522.237	1
3066	80	468.275	530.125	1
3067	115	409.448	88.952	1
3068	148	96.101	231.432	1
3069	138	439.435	255.420	1
3070	133	387.538	258.763	1
3071	143	276.969	306.374	1
3072	129	304.973	354.663	1
3073	120	514.442	417.125	1
3074	91	407.907	426.214	1
3075	116	415.397	516.474	1
3076	106	468.698	530.028	1
3077	121	409.186	85.112	1
3078	154	96	227.383	1
3079	140	443.871	256.614	1
3080	139	386.766	260.464	1
3081	143	267.542	303.360	1
3082	140	305.671	355.814	1
3083	124	515.613	421.782	1
3084	109	412.729	429.390	1
3085	120	414.300	512.933	1
3086	113	468.633	532.252	1
3087	110	407.809	93.827	1
3088	150	96.860	222.933	1
3089	132	382.530	261.636	1
3090	135	447.241	261.885	1
3091	142	263.380	298.993	1
3092	129	307.004	354.965	1
3093	115	517.978	421.048	1
3094	91	412.885	432.808	1
3095	115	412.587	509.500	1
3096	98	468.551	529.173	1
3097	88	407.330	90.727	1
3098	139	101.514	220.313	1
3099	127	445.594	260.894	1
3100	114	382.342	264.798	1
3101	132	262.295	295.841	1
3102	110	305.636	355.818	1
3103	102	514.039	418.206	1
3104	61	406.943	432.959	1
3105	100	410.370	506.480	1
3106	72	469.708	526.306	1
3107	98	406.418	90.959	1
3108	142	99.585	214.521	1
3109	128	445.008	261.086	1
3110	125	380.676	263.716	1
3111	138	262.630	295.094	1
3112	120	307.058	354.083	1
3113	111	516.626	419.122	1
3114	80	404.425	435.562	1
3115	106	412.302	505.434	1
3116	92	474.826	522.337	1
3117	119	405.492	93.349	1
3118	151	98.871	210.275	1
3119	139	442.032	256.205	1
3120	139	380.126	264.255	1
3121	146	258.048	291.801	1
3122	138	308.290	348.529	1
3123	126	515.310	418.968	1
3124	100	401.260	437.200	1
3125	119	412.029	503.189	1
3126	114	477.649	521.956	1
3127	121	412.839	95.847	1
3128	158	93.576	207.019	1
3129	140	444.157	252.329	1
3130	134	380.269	266.828	1
3131	147	265.514	293.269	1
3132	133	309.124	350.786	1
3133	125	516.940	419.124	1
3134	101	401.975	439.391	1
3135	119	407.181	500.727	1
3136	111	473.725	520.779	1
3137	101	406.490	94.757	1
3138	145	91.638	204.148	1
3139	132	444.659	251.364	1
3140	127	383.083	269.642	1
3141	139	266.601	296.349	1
3142	115	303.917	356.378	1
3143	106	518.519	418.264	1
3144	77	401.747	436.565	1
3145	106	411.887	500.896	1
3146	86	474.442	524.849	1
3147	91	401.313	93.907	1
3148	142	92.338	201.803	1
3149	127	444.626	246.988	1
3150	119	387.601	268.567	1
3151	132	268.538	301.682	1
3152	116	306.319	360.784	1
3153	102	521.039	413.745	1
3154	65	401.177	437.777	1
3155	104	409.385	497.163	1
3156	71	477.007	521.669	1
3157	113	397.420	97.624	1
3158	149	88.916	197.339	1
3159	134	440.821	249.903	1
3160	126	384.270	263.016	1
3161	138	266.268	303.203	1
3162	131	308.515	359.637	1
3163	115	520.274	413.665	1
3164	89	408.871	442.107	1
3165	114	407.728	497.491	1
3166	107	475.696	522.098	1
3167	122	394.779	101.303	1
3168	153	88.944	200.016	1
3169	139	440.817	248.881	1
3170	139	381.104	258.946	1
3171	143	268.269	304.724	1
3172	132	309.644	355.030	1
3173	121	520.103	411.070	1
3174	108	409.278	443.528	1
3175	120	408.008	498.142	1
3176	117	474.859	522.209	1
3177	111	393.428	100.446	1
3178	149	86.379	200.836	1
3179	136	443.368	250.985	1
3180	133	382.139	258.470	1
3181	140	264.743	308.450	1
3182	130	311.992	353.585	1
3183	111	521.050	414.167	1
3184	83	406.861	448.608	1
3185	113	410.934	500.854	1
3186	103	475.607	523.587	1
3187	108	397.130	98.944	1
3188	143	87.563	204.171	1
3189	124	445.556	252.927	1
3190	122	382.320	261.090	1
3191	133	262.996	310.951	1
3192	116	316.897	348.379	1
3193	109	518.766	412.243	1
3194	68	409.015	447.412	1
3195	98	408.643	499.918	1
3196	78	474.064	524.705	1
3197	103	395.597	101.150	1
3198	146	82.089	206.445	1
3199	129	441.694	248.872	1
3200	122	382.467	263.041	1
3201	132	258.924	310.917	1
3202	127	314.390	343.862	1
3203	108	518.352	417.898	1
3204	85	411.747	450.112	1
3205	103	410.607	501.626	1
3206	98	474.051	526.490	1
3207	116	396.655	98.776	1
3208	150	80.747	202.860	1
3209	142	437.324	250.211	1
3210	137	384.434	262.347	1
3211	143	261.584	316.794	1
3212	132	316.333	342.947	1
3213	118	522.847	415.958	1
3214	99	411.379	451.237	1
3215	120	412.150	504.092	1
3216	113	471.907	521.996	1
3217	116	400.224	97.888	1
3218	148	80.196	201.676	1
3219	137	435.391	251.726	1
3220	135	380.744	265.841	1
3221	142	266.021	320.782	1
3222	133	321.395	342.838	1
3223	122	521.377	418.746	1
3224	102	408.510	450.912	1
3225	126	415.714	511.175	1
3226	111	470.059	522.005	1
3227	96	401.583	93	1
3228	144	79.389	197.361	1
3229	129	434.314	250.640	1
3230	126	378.556	262.119	1
3231	135	264.767	322.241	1
3232	114	319.325	347.632	1
3233	108	521.546	419.880	1
3234	68	411.338	445.971	1
3235	107	412.491	510.612	1
3236	90	471.944	524.500	1
3237	94	408.755	94.436	1
3238	142	79.563	196.542	1
3239	123	431.232	246.858	1
3240	121	377.715	262.971	1
3241	135	264.715	322.737	1
3242	108	316.194	344.694	1
3243	107	519.995	418.593	1
3244	63	413.881	440.468	1
3245	94	415.287	512.830	1
3246	77	470.266	528.370	1
3247	114	408.254	96.289	1
3248	151	78.884	196.884	1
3249	136	429.500	243.713	1
3250	128	375.773	258.805	1
3251	136	266.890	325.654	1
3252	131	316.324	345.279	1
3253	113	520.934	419.757	1
3254	89	418.129	443.433	1
3255	116	418.931	507.103	1
3256	102	470.824	528.059	1
3257	121	404.822	96.624	1
3258	154	80.916	195.578	1
3259	143	433.017	244.458	1
3260	138	374.543	257.652	1
3261	141	262.245	321.840	1
3262	133	317.350	349.184	1
3263	129	515.895	417.035	1
3264	109	417.959	444.353	1
3265	120	414.350	508.467	1
3266	119	472.845	528.735	1
3267	112	403.688	96.527	1
3268	150	83.313	194.333	1
3269	134	430.045	245.448	1
3270	132	376.500	252.742	1
3271	139	257.385	320.550	1
3272	120	317.758	351.258	1
3273	114	511.868	416.535	1
3274	88	417.534	444.864	1
3275	115	413.161	508.257	1
3276	100	468.010	527.790	1
3277	92	402.891	95.772	1
3278	142	79.796	191.613	1
3279	120	430.067	248.658	1
3280	118	375.992	251.839	1
3281	129	249.740	318.430	1
3282	111	320.446	351.545	1
3283	102	509.304	420.696	1
3284	58	419.207	440.586	1
3285	101	411.916	506.837	1
3286	82	467.451	529.049	1
3287	101	401.470	95.866	1
3288	144	80.597	197.167	1
3289	126	427.429	245.095	1
3290	123	375.980	248.898	1
3291	135	252.322	320.285	1
3292	116	323.448	350.474	1
3293	112	509.768	422.518	1
3294	99	408.904	502.965	1
3295	84	466.012	529.571	1
3296	114	399.053	90.632	1
3297	153	80.225	198.944	1
3298	140	426.264	249.129	1
3299	139	373.378	251.680	1
3300	142	253.711	326.085	1
3301	136	321.397	353.324	1
3302	119	512.752	423.651	1
3303	99	418.490	438.348	1
3304	119	413.735	501.618	1
3305	110	469.945	525.291	1
3306	123	401.801	89.337	1
3307	152	85.118	201.796	1
3308	142	425.056	246.669	1
3309	136	373.654	248.434	1
3310	141	259.883	328.174	1
3311	136	318.669	355.316	1
3312	124	518.597	424.927	1
3313	104	413.058	433.721	1
3314	125	415.620	501.836	1
3315	114	472.395	527.325	1
3316	101	399.767	86.777	1
3317	149	86.936	201.144	1
3318	129	424.012	242.360	1
3319	122	374.090	248.984	1
3320	132	259.152	327.424	1
3321	124	316.984	357.435	1
3322	110	519.200	425.700	1
3323	76	418.539	435.039	1
3324	106	420	500.538	1
3325	91	472.885	526.698	1
3326	88	401.557	88.068	1
3327	140	85.607	201.543	1
3328	125	419.076	244.620	1
3329	116	375.345	248.957	1
3330	127	254.350	329.594	1
3331	117	322.192	359.038	1
3332	101	520.193	423.787	1
3333	67	421.619	435.739	1
3334	93	426.360	505.833	1
3335	69	471.949	524.268	1
3336	110	399.091	92.636	1
3337	145	88.266	199.238	1
3338	131	374.492	246.317	1
3339	134	422.164	247.493	1
3340	136	259.346	327.941	1
3341	127	322.461	358.705	1
3342	111	518.392	421.941	1
3343	82	421.866	434.122	1
3344	109	426.839	505.463	1
3345	101	474.827	523.639	1
3346	128	401.984	87.500	1
3347	154	88.818	199.935	1
3348	137	420.281	242.668	1
3349	135	375.730	248.730	1
3350	143	262.542	332.437	1
3351	136	325.750	358.287	1
3352	123	515.898	420.606	1
3353	103	425.772	434.617	1
3354	123	422.679	505.118	1
3355	115	474.639	525.222	1
3356	115	399.074	88.996	1
3357	150	90.120	197.993	1
3358	134	421.336	240.075	1
3359	135	373.678	243.100	1
3360	139	264.025	335.047	1
3361	129	329.252	358.376	1
3362	119	513.811	418.811	1
3363	90	425.400	435.900	1
3364	119	421.836	506.214	1
3365	105	472.824	525.319	1
3366	102	398.961	85.431	1
3367	142	92.465	193.113	1
3368	124	417.484	239.855	1
3369	120	378.325	244.025	1
3370	135	262.581	339.337	1
3371	122	330.262	357.984	1
3372	103	517.539	417.461	1
3373	66	425.273	432.773	1
3374	106	420.085	501.283	1
3375	86	471.151	523.628	1
3376	94	397.787	85.681	1
3377	145	91.652	197.886	1
3378	128	416.797	241.656	1
3379	122	378.311	241.975	1
3380	137	263.770	338.303	1
3381	123	331.240	360.069	1
3382	103	519.325	417.257	1
3383	67	421.828	431.545	1
3384	107	421.145	501.154	1
3385	85	471.053	518.218	1
3386	107	392.846	88.107	1
3387	149	91.466	203.674	1
3388	140	419.164	237.643	1
3389	133	374.342	242.380	1
3390	143	264.885	337.185	1
3391	125	336.252	364.028	1
3392	117	520.902	420.389	1
3393	95	426.616	430.900	1
3394	119	424.021	498.954	1
3395	111	468.230	518.671	1
3396	116	391.974	86.716	1
3397	153	93.330	202.846	1
3398	138	419.551	235.312	1
3399	135	369.789	239.804	1
3400	144	258.562	335.667	1
3401	140	338.357	363.457	1
3402	122	524.352	420.803	1
3403	100	428.780	430.770	1
3404	121	426.426	502.335	1
3405	116	468.207	514.250	1
3406	101	391.153	86.064	1
3407	147	92.595	204.493	1
3408	127	369.610	238.421	1
3409	135	418.715	239.537	1
3410	136	254.309	340.500	1
3411	127	343.791	359.185	1
3412	111	522.662	421.554	1
3413	85	427.135	429.653	1
3414	108	426.907	502.694	1
3415	94	470.160	512.553	1
3416	87	392.730	87.075	1
3417	142	92.768	206.359	1
3418	118	364.568	234.051	1
3419	128	415.711	239.203	1
3420	126	253.802	343.063	1
3421	110	343.782	363.918	1
3422	105	524.319	425.595	1
3423	58	428.207	431	1
3424	103	424.898	501.947	1
3425	85	470.218	511.288	1
3426	110	395.336	88.591	1
3427	148	94.824	206.142	1
3428	134	415.739	239.306	1
3429	125	365.260	240.228	1
3430	133	251.703	339.929	1
3431	125	343.892	364.548	1
3432	113	523.385	418.650	1
3433	80	427.062	431.562	1
3434	111	428.779	500.410	1
3435	99	475.409	509.712	1
3436	121	398.326	90.401	1
3437	148	96.912	208.655	1
3438	135	364.381	239.493	1
3439	141	409.628	244.500	1
3440	140	249.936	338.729	1
3441	132	343.235	367.652	1
3442	124	523.653	420.927	1
3443	102	432.039	429.716	1
3444	122	433.107	498.869	1
3445	114	474.368	509.544	1
3446	116	395.155	89.397	1
3447	147	95.820	214.480	1
3448	134	364.731	236.246	1
3449	136	410.059	243.632	1
3450	139	244.205	334.076	1
3451	129	337.911	368.384	1
3452	115	524.213	421.761	1
3453	92	427.337	435.217	1
3454	117	426.201	497.483	1
3455	106	479.094	515.066	1
3456	95	393.700	89.668	1
3457	142	93.761	213.465	1
3458	117	363.192	237.893	1
3459	124	408.548	243.653	1
3460	134	240.627	335.231	1
3461	122	338.525	365.066	1
3462	103	524.869	419.840	1
3463	103	426.442	496.888	1
3464	75	478.660	515.553	1
3465	96	393.146	89.958	1
3466	145	93.272	216.479	1
3467	121	402.591	236.690	1
3468	123	365.045	239.776	1
3469	131	238.309	329.065	1
3470	126	337.500	360.659	1
3471	109	521.427	419.711	1
3472	103	430.364	501.607	1
3473	80	479.025	514.950	1
3474	117	392.013	87.585	1
3475	151	93.175	214.401	1
3476	139	406.910	233.860	1
3477	130	366.892	241.208	1
3478	143	240.227	328.339	1
3479	137	345.916	360.843	1
3480	123	521.768	416.703	1
3481	97	420.397	436.046	1
3482	120	429.500	502.975	1
3483	108	478.528	513.259	1
3484	118	397.814	86.898	1
3485	149	95.829	213.473	1
3486	136	408.831	234.228	1
3487	133	369.470	247.147	1
3488	142	243.373	331.641	1
3489	136	346.684	361.632	1
3490	125	517.012	414.724	1
3491	106	421.066	438.717	1
3492	123	429.598	501.654	1
3493	116	481.647	518.897	1
3494	108	399.556	88.565	1
3495	146	93.815	211.171	1
3496	131	413.111	233.156	1
3497	128	368.664	250.336	1
3498	138	245.957	335.486	1
3499	128	349.680	363.539	1
3500	117	514.423	414.859	1
3501	81	421.068	437.574	1
3502	104	429.548	496.731	1
3503	94	482.394	518.723	1
3504	88	400.250	90.227	1
3505	141	92.897	211.507	1
3506	118	413.008	234.653	1
3507	115	367.170	249.030	1
3508	130	246.954	333.400	1
3509	116	347.069	359.741	1
3510	106	513.585	416.189	1
3511	57	414.009	436.500	1
3512	95	429.395	494.216	1
3513	68	486.515	515.647	1
3514	106	403.028	91.066	1
3515	141	90.748	208.025	1
3516	130	413.023	230.108	1
3517	128	365.352	244.320	1
3518	142	250.810	332.063	1
3519	124	341.605	361.435	1
3520	116	513.914	417.888	1
3521	85	414.547	435.500	1
3522	111	424.842	490.833	1
3523	94	484.862	516.660	1
3524	120	401.725	90.875	1
3525	155	95.371	212.010	1
3526	141	415.528	233.479	1
3527	137	370.515	245.982	1
3528	145	253.679	330.810	1
3529	137	338.602	359.442	1
3530	124	509.911	421.815	1
3531	110	415.309	427.155	1
3532	127	421.516	488.130	1
3533	116	485.897	514.379	1
3534	116	398.810	93.974	1
3535	152	90.276	212.934	1
3536	137	419.420	235.967	1
3537	133	366.094	246.117	1
3538	140	251.714	327.443	1
3539	135	331.085	361.493	1
3540	97	412.995	424.294	1
3541	119	509.920	424.912	1
3542	118	424.949	490.093	1
3543	110	484.273	518.618	1
3544	97	396.108	97.799	1
3545	141	88.500	214.309	1
3546	128	420.727	238.680	1
3547	123	366.695	250.988	1
3548	135	249.159	325.700	1
3549	115	329.596	363.204	1
3550	106	511.132	424.991	1
3551	102	421.686	490.127	1
3552	83	480.861	516.343	1
3553	91	398.412	99.390	1
3554	139	85.428	217.270	1
3555	129	422.306	235.384	1
3556	120	366.550	252.658	1
3557	130	249.854	322.085	1
3558	116	330.138	362.931	1
3559	106	513.679	422.491	1
3560	107	418.332	492.201	1
3561	84	478.869	514.893	1
3562	121	397.740	97.996	1
3563	147	86.378	217.541	1
3564	137	421.843	233.420	1
3565	130	364.354	255.046	1
3566	138	251.891	319.014	1
3567	130	333.592	361	1
3568	94	406.394	416.298	1
3569	121	513.682	419.004	1
3570	112	415.589	491.188	1
3571	102	478.676	512.696	1
3572	122	399.672	103.566	1
3573	152	82.151	213.638	1
3574	140	419.407	231.471	1
3575	136	365.331	253.485	1
3576	143	252.353	316.640	1
3577	136	333.949	362.103	1
3578	128	511.547	414.484	1
3579	105	404.662	414.462	1
3580	127	411.421	489.524	1
3581	118	477.161	515.627	1
3582	113	394.659	96.774	1
3583	150	78.980	214.113	1
3584	132	414.402	234.053	1
3585	128	366.016	254.211	1
3586	137	257.661	316.661	1
3587	131	336.905	359.645	1
3588	89	404.410	412.860	1
3589	117	510.483	418.466	1
3590	113	408.066	488.659	1
3591	97	475.747	517.139	1
3592	93	390.253	93.995	1
3593	139	77.435	211.881	1
3594	122	420.689	234.918	1
3595	119	368.391	253.937	1
3596	134	253.604	319.321	1
3597	123	341.752	357.557	1
3598	70	405.943	411.700	1
3599	108	507.907	422.046	1
3600	98	405.582	488.235	1
3601	74	476.243	517.892	1
3602	101	389.322	88.787	1
3603	149	75.789	217.044	1
3604	129	419.694	236.795	1
3605	128	370.648	253.633	1
3606	141	252.465	316.089	1
3607	132	344.364	354.288	1
3608	84	411.524	409.429	1
3609	114	507.632	422.307	1
3610	109	404.968	487.482	1
3611	98	477.643	513.827	1
3612	114	390.667	83.482	1
3613	154	73.610	215	1
3614	141	423.613	236.245	1
3615	141	371.911	255.833	1
3616	136	254.632	311.809	1
3617	132	345.432	352.068	1
3618	102	410.706	407.725	1
3619	124	504.927	423.016	1
3620	121	406.773	489.004	1
3621	116	474.069	512.974	1
3622	118	390.881	82	1
3623	151	77.891	216.255	1
3624	139	424.953	238.147	1
3625	136	369.684	256.890	1
3626	142	257	312.310	1
3627	136	338.096	349.574	1
3628	99	409.551	405.237	1
3629	125	505.380	425.980	1
3630	126	408.563	490.421	1
3631	107	475.995	516.453	1
3632	102	392.431	82.441	1
3633	150	77.807	210.107	1
3634	129	421.578	232.996	1
3635	126	373.992	254.667	1
3636	133	260.959	311.929	1
3637	121	340.847	350.955	1
3638	71	408.204	402.937	1
3639	109	504.482	428.096	1
3640	107	414.164	493.911	1
3641	85	473.994	517.406	1
3642	95	389.953	86.089	1
3643	142	79.458	212.479	1
3644	125	418.740	235.692	1
3645	125	377.268	255.460	1
3646	129	261.733	310.802	1
3647	117	342.577	352.329	1
3648	106	504.745	431.113	1
3649	105	411.329	495.614	1
3650	81	477.673	519.438	1
3651	109	389.271	85.784	1
3652	153	78.801	211.108	1
3653	137	429.179	236.485	1
3654	136	378.235	251.699	1
3655	134	263.687	312.381	1
3656	131	344.240	351.073	1
3657	102	411.873	400.392	1
3658	120	502.450	434.492	1
3659	119	411.181	493.492	1
3660	106	481.491	517.717	1
3661	114	388.825	87.307	1
3662	154	77.026	213.279	1
3663	140	431.679	238.421	1
3664	139	374.838	247.601	1
3665	144	265.132	312.167	1
3666	136	347.368	348.199	1
3667	104	414.279	398.490	1
3668	125	500.716	434.924	1
3669	124	414.282	494.024	1
3670	117	479.705	517.038	1
3671	109	390.592	87.619	1
3672	145	77.603	211.562	1
3673	130	377.638	241.623	1
3674	134	426.537	241.881	1
3675	132	264.947	306.939	1
3676	134	347.246	345.821	1
3677	112	500.259	429.473	1
3678	107	412.584	495.435	1
3679	101	481.589	518.787	1
3680	94	387.277	84.053	1
3681	146	78.007	209.171	1
3682	116	377.914	240.483	1
3683	122	427.852	240.885	1
3684	132	264.530	303.106	1
3685	115	343.213	345.300	1
3686	69	416.761	399.616	1
3687	101	497.421	429.738	1
3688	101	414.025	495.351	1
3689	82	479.988	516.415	1
3690	99	384.187	83.490	1
3691	144	80.590	207.826	1
3692	131	430.462	240.760	1
3693	127	374.335	240.642	1
3694	136	264.397	303.434	1
3695	128	342.508	342.359	1
3696	85	413.029	397.500	1
3697	110	494.091	427.791	1
3698	110	412.700	491.118	1
3699	89	478.736	515.882	1
3700	118	385.398	86.356	1
3701	153	76.121	209.552	1
3702	138	428.623	239.783	1
3703	137	372.996	242.653	1
3704	145	268.252	297.983	1
3705	137	338.807	340.609	1
3706	108	410.056	396.361	1
3707	127	500.122	424.933	1
3708	120	416.092	491.258	1
3709	116	479.724	518.879	1
3710	115	388.683	88.543	1
3711	152	80	206.882	1
3712	141	428.167	239.904	1
3713	133	372.387	242.906	1
3714	145	270.031	297.045	1
3715	138	343.514	343.297	1
3716	99	407.308	396.480	1
3717	126	498.905	425.452	1
3718	121	413.566	496.674	1
3719	110	478.255	520.882	1
3720	95	390.921	89.542	1
3721	139	81.421	209.291	1
3722	129	429.694	239.531	1
3723	125	368.556	241.060	1
3724	137	273.412	298.763	1
3725	123	346.630	344.240	1
3726	80	404.525	400.900	1
3727	106	498.792	422.491	1
3728	101	414.480	496.173	1
3729	94	475.947	518.287	1
3730	91	396.489	86.291	1
3731	140	84.564	208.007	1
3732	119	428.433	240.399	1
3733	117	368.509	242.115	1
3734	130	268.977	306.477	1
3735	122	343.131	338.631	1
3736	76	404.882	404.579	1
3737	104	499.346	423.663	1
3738	94	416.532	496.989	1
3739	78	477.282	520.410	1
3740	116	396.060	85.871	1
3741	151	88.315	204.745	1
3742	133	372.357	238.793	1
3743	138	426.587	239.862	1
3744	141	268.550	311.230	1
3745	137	345.631	339.456	1
3746	100	402.820	404.220	1
3747	117	503.150	423.329	1
3748	117	417.944	495.962	1
3749	109	472.601	522.711	1
3750	120	393.175	88.167	1
3751	156	88.615	208.013	1
3752	135	372.559	237.019	1
3753	141	423.975	243.316	1
3754	141	268.365	312.535	1
3755	139	345.335	335.291	1
3756	111	401.068	397.770	1
3757	123	503.280	419.809	1
3758	121	421.847	498.450	1
3759	118	468.924	522.907	1
3760	109	390.839	85.628	1
3761	154	89.058	207.974	1
3762	128	368.539	239.391	1
3763	136	420.551	243.441	1
3764	141	273.316	308.230	1
3765	134	341.687	330.418	1
3766	99	398.177	395.217	1
3767	113	509.597	420.279	1
3768	120	421.583	494.942	1
3769	106	468.925	522.264	1
3770	84	391.560	89.167	1
3771	139	93.227	207.615	1
3772	118	369.831	245.551	1
3773	128	418.859	247.414	1
3774	128	273.094	307.188	1
3775	118	339.958	328.992	1
3776	104	511.442	421.221	1
3777	103	422.830	492.684	1
3778	78	471.038	524.282	1
3779	92	388.750	90.859	1
3780	142	96.479	212.542	1
3781	122	369.730	247.721	1
3782	128	420.656	247.258	1
3783	132	272.795	307.189	1
3784	125	341.060	330.668	1
3785	92	395.783	396.902	1
3786	112	516.196	424.688	1
3787	107	419.210	493.668	1
3788	81	471.241	525.302	1
3789	115	388.909	88.091	1
3790	148	95.466	214.088	1
3791	138	422.551	245.739	1
3792	137	369.099	250.128	1
3793	140	272.893	306.186	1
3794	138	342.710	329.319	1
3795	106	396.434	403.028	1
3796	118	517.220	425.881	1
3797	126	418.500	491.484	1
