 	Area	X	Y	Slice
1000	146	84.88	305.47	106
1001	130	384.55	335.59	106
1002	111	506.06	362.61	106
1003	127	425.36	399.86	106
1004	138	111.99	411.99	106
1005	120	475.08	475.98	106
1006	122	281.30	497.54	106
1007	119	423.89	146.29	107
1008	142	245.81	194.47	107
1009	129	497.78	217.49	107
1010	142	87.61	303.70	107
1011	127	384.73	334.30	107
1012	100	509.86	362.06	107
1013	122	422.30	398.91	107
1014	129	107.46	411.75	107
1015	116	474.22	475.84	107
1016	112	282.01	496.08	107
1017	136	246.67	193.62	108
1018	119	499.67	213.58	108
1019	136	85.54	305.23	108
1020	117	384.12	333.80	108
1021	107	423.70	397.45	108
1022	123	106.26	414.04	108
1023	99	475.34	476.99	108
1024	114	419	142.58	109
1025	141	246.47	197.48	109
1026	128	502.55	208.88	109
1027	140	90.46	303.03	109
1028	119	385.58	335.68	109
1029	110	420.44	398.87	109
1030	127	100.47	409.26	109
1031	104	479.80	475.04	109
1032	146	239.68	201.68	110
1033	140	500.41	212.33	110
1034	149	86.90	303.76	110
1035	129	389.17	341.50	110
1036	110	510.14	349.02	110
1037	122	415.02	398.43	110
1038	134	95.82	405.70	110
1039	123	483.44	478.71	110
1040	118	278.85	502.95	110
1041	120	427.73	146.08	111
1042	143	235.67	201.29	111
1043	137	499.10	214.33	111
1044	148	86.11	299.77	111
1045	130	383.54	341.76	111
1046	111	509.51	346.47	111
1047	124	413.07	399.59	111
1048	135	95.70	400.78	111
1049	116	487.21	482.86	111
1050	122	282.47	506.27	111
1051	110	428.72	145.20	112
1052	136	235.59	207.18	112
1053	127	494.48	212.93	112
1054	140	80.86	298.49	112
1055	120	381.66	342.37	112
1056	96	508.24	343.02	112
1057	129	98.44	395.23	112
1058	112	412.96	401.65	112
1059	103	486.91	482.44	112
1060	101	284.14	502.51	112
1061	104	426.54	141.17	113
1062	135	231.38	206.88	113
1063	123	495.09	206.74	113
1064	137	78.57	303.51	113
1065	114	381.38	345.53	113
1066	123	98.27	395.38	113
1067	115	412.58	402.36	113
1068	115	424.09	134.54	114
1069	144	231.22	206.76	114
1070	134	495.72	209.02	114
1071	141	79.66	305.41	114
1072	105	506.50	343.01	114
1073	121	386.49	344.15	114
1074	132	97.24	394.30	114
1075	118	414.18	402.71	114
1076	103	494.29	487.77	114
1077	110	287.95	500.66	114
1078	141	497.19	205.70	115
1079	148	230.76	211.72	115
1080	153	75.97	307.80	115
1081	115	509.14	337.60	115
1082	130	384.74	342.54	115
1083	139	96.38	395.34	115
1084	128	421.26	401.95	115
1085	120	493.28	483.74	115
1086	123	291.43	500.05	115
1087	117	429.53	134.40	116
1088	133	500.28	206.25	116
1089	144	227.44	214.62	116
1090	143	77.05	310.93	116
1091	107	509.48	340.55	116
1092	122	383.80	344.76	116
1093	133	98.42	395.65	116
1094	116	420.18	400.09	116
1095	109	494.67	484.19	116
1096	115	292.56	498.46	116
