ID	Area	X	Y	Slice
10331	130	96.62	407.42	1098
10332	114	482.85	475.11	1098
10333	114	278.80	500.87	1098
10334	103	420.32	144.74	1099
10335	137	239.32	202.88	1099
10336	125	500.96	211.34	1099
10337	136	87.43	303.21	1099
10338	114	389.32	340.65	1099
10339	105	415.31	397.98	1099
10340	122	97.65	405.82	1099
10341	146	239.68	201.68	1100
10342	140	500.41	212.33	1100
10343	149	86.90	303.76	1100
10344	129	389.17	341.50	1100
10345	110	510.14	349.02	1100
10346	122	415.02	398.43	1100
10347	134	95.82	405.70	1100
10348	123	483.44	478.71	1100
10349	118	278.85	502.95	1100
10350	119	421.19	144.78	1101
10351	148	239.11	202.16	1101
10352	134	500.57	212.49	1101
10353	142	87.09	304.52	1101
10354	126	389.49	341.72	1101
10355	104	509.95	349.21	1101
10356	118	415.33	397.47	1101
10357	133	97.13	405.03	1101
10358	115	483.28	478.58	1101
10359	117	278.87	503.03	1101
10360	99	422.02	145.89	1102
10361	139	237.76	200.85	1102
10362	118	498.86	213.75	1102
10363	134	86.12	303.90	1102
10364	113	387.90	340.48	1102
10365	104	414.40	398.74	1102
10366	119	95.78	405.02	1102
10367	88	484.32	479.70	1102
10368	122	423.54	145.19	1103
10369	150	237.16	200.18	1103
10370	135	498.74	213.91	1103
10371	146	85.92	303.68	1103
10372	130	387.30	341.72	1103
10373	106	511.42	346.99	1103
10374	121	414.09	398.56	1103
10375	132	94.62	404.56	1103
10376	119	485.15	480.10	1103
10377	115	280.13	504.21	1103
10378	121	423.53	145.24	1104
10379	147	236.60	199.96	1104
10380	139	498.95	213.39	1104
10381	150	84.67	302.93	1104
10382	129	387.30	341.80	1104
10383	108	510.51	346.63	1104
10384	119	414.02	398.00	1104
10385	133	94.52	404.52	1104
10386	114	486.03	480.71	1104
10387	113	279.67	504.97	1104
10388	104	424.41	145.09	1105
10389	139	236.58	199.72	1105
10390	119	499.37	213.97	1105
10391	134	85.58	303.49	1105
10392	108	386.23	342.06	1105
10393	107	414.38	398.17	1105
10394	91	486.25	480.06	1105
10395	94	279.22	505.29	1105
10396	115	425.19	145.43	1106
10397	144	235.62	198.83	1106
10398	133	499.15	213.75	1106
10399	144	85.03	302.22	1106
10400	129	384.49	341.68	1106
10401	104	510.38	346.39	1106
10402	116	413.05	398.34	1106
10403	131	93.81	403.48	1106
10404	108	487.04	480.57	1106
10405	109	281.04	504.83	1106
10406	128	425.70	145.70	1107
10407	147	234.94	199.49	1107
10408	137	499.31	214.65	1107
10409	145	85.31	301.47	1107
10410	130	384.63	341.41	1107
10411	111	510.91	346.84	1107
10412	124	413.02	398.51	1107
10413	132	94.23	402.68	1107
10414	115	487.12	481.20	1107
10415	115	281.04	505.79	1107
10416	105	425.47	146.23	1108
10417	137	235.32	199.38	1108
10418	123	498.72	213.35	1108
10419	137	86.27	302.15	1108
10420	116	384.60	340.32	1108
10421	90	509.94	346.30	1108
10422	110	413.24	398.17	1108
10423	121	94.84	402.80	1108
10424	115	426.70	145.76	1109
10425	146	235.08	200.89	1109
10426	134	499.52	213.58	1109
10427	147	85.76	300.86	1109
10428	125	383.73	341.27	1109
10429	104	509.37	346.88	1109
10430	116	413.34	399.09	1109
10431	129	94.46	401.93	1109
10432	106	486.31	482.58	1109
10433	113	282.15	505.80	1109
10434	120	427.73	146.08	1110
10435	143	235.67	201.29	1110
10436	137	499.10	214.33	1110
10437	148	86.11	299.77	1110
10438	130	383.54	341.76	1110
10439	111	509.51	346.47	1110
10440	124	413.07	399.59	1110
10441	135	95.70	400.78	1110
10442	116	487.21	482.86	1110
10443	122	282.47	506.27	1110
10444	106	428.58	146.53	1111
10445	137	236.39	201.86	1111
10446	118	499.26	215.25	1111
10447	143	86.21	299.77	1111
10448	116	384.03	341.17	1111
10449	109	412.38	399.38	1111
10450	123	95.58	400.96	1111
10451	97	282.38	507.29	1111
10452	116	428.27	146.77	1112
10453	144	236.72	200.81	1112
10454	133	497.58	215.54	1112
10455	140	87.41	299.49	1112
10456	124	383.63	341.82	1112
10457	103	508.76	345.41	1112
10458	128	96.52	400.15	1112
10459	114	412.88	399.57	1112
10460	107	486.92	482.81	1112
10461	112	282.16	506.43	1112
10462	122	428.84	147.17	1113
10463	148	237.17	201.98	1113
10464	137	498.60	215.84	1113
10465	152	87.01	299.03	1113
10466	129	382.94	341.69	1113
10467	114	509.04	345.23	1113
10468	135	97.48	397.56	1113
10469	125	413.42	398.95	1113
10470	118	487.85	483.39	1113
10471	121	282.31	505.29	1113
10472	105	429.64	146.57	1114
10473	143	237.86	202.64	1114
10474	126	498.39	215.62	1114
10475	146	85.57	298.82	1114
10476	113	382.46	341.99	1114
10477	125	96.84	396.68	1114
10478	107	413.62	399.54	1114
10479	96	281.99	504.27	1114
10480	113	430.51	146.57	1115
10481	144	238.65	203.29	1115
10482	134	498.81	216.46	1115
10483	145	86.00	298.99	1115
10484	121	382.52	340.56	1115
10485	100	509.39	345.23	1115
10486	126	96.87	396.72	1115
10487	116	413.62	399.28	1115
10488	102	487.90	482.65	1115
10489	106	281.33	504.57	1115
10490	127	429.95	145.67	1116
10491	150	239.11	205.19	1116
10492	137	497.62	217.27	1116
10493	152	85.12	297.79	1116
10494	131	382.80	339.71	1116
10495	111	507.75	343.90	1116
10496	137	96.30	394.31	1116
10497	122	413.34	399.98	1116
10498	117	488.05	481.81	1116
10499	118	282.07	503.03	1116
10500	107	429.29	145.46	1117
10501	144	237.78	205.69	1117
10502	128	496.27	215.30	1117
10503	142	83.24	297.58	1117
10504	114	382.06	341.30	1117
10505	111	412.91	401.53	1117
10506	101	283.07	502.32	1117
10507	112	428.89	146.02	1118
10508	144	237.45	206.01	1118
10509	129	496.00	215.02	1118
10510	143	82.43	298.21	1118
10511	121	381.57	342.17	1118
10512	100	508.81	343.71	1118
10513	132	97.60	393.79	1118
10514	117	413.07	401.83	1118
10515	100	487.28	483.13	1118
10516	107	282.86	502.25	1118
10517	126	428.38	146.13	1119
10518	150	237.39	207.34	1119
10519	140	495.62	215.16	1119
10520	154	82.08	297.80	1119
10521	129	382.57	342.32	1119
10522	112	508.58	344.49	1119
10523	138	97.34	394.73	1119
10524	123	413.09	402.35	1119
10525	120	487.53	480.94	1119
10526	122	284.07	501.73	1119
10527	110	428.72	145.20	1120
10528	136	235.59	207.18	1120
10529	127	494.48	212.93	1120
10530	140	80.86	298.49	1120
10531	120	381.66	342.37	1120
10532	96	508.24	343.02	1120
10533	129	98.44	395.23	1120
10534	112	412.96	401.65	1120
10535	103	486.91	482.44	1120
10536	101	284.14	502.51	1120
10537	103	427.38	143.84	1121
10538	138	235.38	208.12	1121
10539	132	494.47	211.70	1121
10540	143	80.49	298.28	1121
10541	116	381.45	342.86	1121
10542	127	98.05	396.15	1121
10543	110	413.26	401.80	1121
10544	100	283.56	502.46	1121
10545	122	427.60	143.22	1122
10546	149	234.82	207.50	1122
10547	140	494.52	211.46	1122
10548	154	80.21	297.87	1122
10549	131	381.74	342.50	1122
10550	113	509.31	343.77	1122
10551	140	98.32	395.90	1122
10552	125	413.59	400.96	1122
10553	118	487.94	483.19	1122
10554	125	284.56	502.58	1122
10555	105	426.88	143.79	1123
10556	136	234.64	208.14	1123
10557	133	493.84	210.64	1123
10558	146	79.71	297.55	1123
10559	121	381.62	342.88	1123
10560	101	509.35	342.47	1123
10561	132	98.39	396.77	1123
10562	121	412.90	400.95	1123
10563	103	284.38	502.86	1123
10564	107	426.85	142.49	1124
10565	140	233.96	208.39	1124
10566	127	492.99	209.52	1124
10567	139	79.82	299.63	1124
10568	116	380.72	343.93	1124
10569	125	98.78	397.43	1124
10570	115	412.86	401.93	1124
10571	93	283.13	503.34	1124
10572	127	426.04	141.96	1125
10573	149	233.16	208.01	1125
10574	142	493.66	208.54	1125
10575	149	79.31	300.03	1125
10576	131	381.48	344.23	1125
10577	108	510.18	343.91	1125
10578	141	97.97	397.33	1125
10579	122	413.25	402.34	1125
10580	117	489.58	486.29	1125
10581	118	282.76	503.79	1125
10582	123	426.90	141.78	1126
10583	142	233.36	207.91	1126
10584	132	493.39	208.82	1126
10585	147	79.83	301.16	1126
10586	121	382.06	344.21	1126
10587	100	509.58	343.75	1126
